province,fire_cause,fire_type,response_type,protection_zone,fn_indicator,dist_to_fn_km,n_fn_20km,any_evacuation,log_fire_size_ha
BC,natural,fire,other,other,False,15.263634957696889,3,False,-0.73695837539834
BC,natural,fire,other,other,False,99.59765731048982,0,False,-0.8806326910888373
BC,natural,fire,other,other,False,13.431083434823933,21,False,-1.2376517202108532
BC,human,fire,other,other,True,0.0,6,False,1.5234808278053278
BC,human,fire,other,other,False,2.4521355981422284,1,False,0.2304895954447659
BC,natural,fire,other,other,False,43.88881291331404,0,False,0.9974864700088736
BC,natural,fire,other,other,False,62.26798792923857,0,False,0.4212963763572154
BC,natural,fire,other,other,False,46.885664155821146,0,False,-1.2025282386882337
BC,human,fire,other,other,False,33.15478898524525,0,False,1.35177868440586
BC,natural,fire,other,other,False,1.874706001322372,16,False,-1.0852596803825203
BC,natural,fire,other,other,False,91.4335513477944,0,False,-0.9341643062906486
BC,natural,fire,other,other,False,37.840551092728376,0,False,-0.2708531698307305
BC,natural,fire,other,other,False,54.38614878296936,0,False,-0.3023624589615843
BC,human,fire,other,other,False,5.612914310023984,4,False,1.1434210239805669
BC,natural,fire,other,other,False,64.85633037636678,0,False,0.4173582949246668
BC,natural,fire,other,other,False,39.66951834091527,0,False,0.9244401260585048
BC,human,fire,other,other,False,43.68036402904315,0,False,0.0350274026368874
BC,natural,fire,other,other,False,17.316708631087046,3,False,-0.0782161238800055
BC,natural,fire,other,other,False,16.718740710150882,4,False,-0.8463817825307866
BC,natural,fire,other,other,False,6.767787881277253,8,False,1.224104869678406
BC,natural,fire,other,other,False,11.8139236466393,1,False,-1.047490036837941
BC,natural,fire,other,other,False,47.05915885207729,0,False,-1.1138720707473402
BC,natural,fire,other,other,False,25.279414512915142,0,False,-0.265289225228816
BC,natural,fire,other,other,False,85.62339563995539,0,False,-1.227415706619771
BC,natural,fire,other,other,False,82.66695239633101,0,False,-0.7855089144719057
BC,natural,fire,other,other,False,9.149756550057486,1,False,1.4161041236564018
BC,natural,fire,other,other,False,12.171635110700048,3,False,2.370595094007192
BC,natural,fire,other,other,False,7.8987838295882735,8,False,-0.3979375215242743
BC,natural,fire,other,other,False,119.17351863747682,0,False,-0.842228032475944
BC,natural,fire,other,other,False,14.371140957252146,3,False,-0.0511957277818771
BC,natural,fire,other,other,False,42.36948193563002,0,False,-0.199582001375224
BC,natural,fire,other,other,False,35.39581250682671,0,False,-0.6467437593541746
BC,human,fire,other,other,True,0.0,8,False,-0.7855089144719057
BC,natural,fire,other,other,False,39.61510169558801,0,False,1.4245701988167645
BC,natural,fire,other,other,False,5.2196460408697,52,False,0.6809803276058489
BC,natural,fire,other,other,False,80.22271708570295,0,False,0.9191216915937508
BC,natural,fire,other,other,False,29.450398338138047,0,False,1.568120569502064
BC,natural,fire,other,other,False,33.01248508871245,0,False,-0.6897005698953868
BC,natural,fire,other,other,False,31.575732141379916,0,False,0.4944739834968752
BC,natural,fire,other,other,False,9.306933092685949,3,False,0.3438287331837292
BC,natural,fire,other,other,False,29.202855631435774,0,False,-0.4075769679989401
AB,human,surface,other,other,False,0.8701230298911903,2,False,1.098926692803598
AB,human,surface,other,other,False,8.892750837446556,3,False,-0.0915406758299118
AB,natural,crown,other,other,False,43.358375974043504,0,False,1.1213862387766038
AB,natural,surface,other,other,False,21.473242377665553,0,False,-1.0887152350351723
AB,natural,crown,other,other,False,28.170802328885827,0,False,-1.230724262726064
AB,natural,crown,other,other,False,80.78264318226377,0,False,0.763825673018669
AB,natural,crown,other,other,False,76.17860488389377,0,False,-0.4889116846829537
AB,natural,crown,other,other,False,91.42295738320011,0,False,1.235760270210693
AB,natural,crown,other,other,False,92.18606996131794,0,False,1.3103144291849351
AB,natural,crown,other,other,False,25.63214750478957,0,False,-0.8235986913888609
AB,natural,crown,other,other,False,50.21818257176609,0,False,-0.5269638233415489
AB,natural,crown,other,other,False,46.818774031340595,0,False,0.6698504613925265
AB,natural,crown,other,other,False,43.764318098684186,0,False,-0.8953203470597562
AB,human,surface,other,other,False,3.0588015937320385,1,False,-0.6522373141947645
AB,human,surface,other,other,True,0.0,1,False,-0.6787378528792551
AB,natural,surface,other,other,False,37.492028440602944,0,False,-1.0389549630685466
AB,human,crown,other,other,False,33.451094805013135,0,False,0.2211934911687669
AB,natural,crown,other,other,False,20.816244587400504,0,False,-1.329391279507658
AB,natural,crown,other,other,False,30.879162231923484,0,False,0.6373629517183069
AB,natural,crown,other,other,False,65.97487615672848,0,False,-1.353406066078111
AB,natural,crown,other,other,False,58.87585017686692,0,False,1.0308562035503457
AB,natural,crown,other,other,False,29.43528943365296,0,False,-0.1698382478933601
AB,natural,crown,other,other,False,23.380187987681044,0,False,-1.324932807986285
AB,human,surface,other,other,True,0.0,5,False,-0.5418883917660088
AB,human,surface,other,other,True,0.0,2,False,-1.1252145729719467
AB,human,surface,other,other,False,27.23338361385332,0,False,-1.3605727095717708
AB,human,surface,other,other,False,26.977470134631307,0,False,-0.7140135683256885
AB,human,crown,other,other,False,26.01777474606156,0,False,-1.1115432587751797
AB,natural,crown,other,other,False,23.190989742500474,0,False,-0.8175974434068078
AB,natural,crown,other,other,False,25.54936823951331,0,False,-1.230724262726064
AB,human,surface,other,other,False,29.750695890604643,0,False,-1.2594354755855095
AB,human,crown,other,other,False,54.05644899049945,0,True,-0.3836817020701809
AB,human,surface,other,other,True,0.0,3,False,-1.3627700895731674
AB,human,surface,other,other,False,64.61437563698591,0,False,-1.003602395897082
AB,natural,crown,other,other,False,30.76839670251877,0,False,-0.7167233689402955
AB,human,surface,other,other,False,5.9981376224676515,2,False,-0.876102822946589
AB,natural,crown,other,other,False,27.273841166549843,0,False,-0.4759466972843604
AB,natural,crown,other,other,False,33.30154574248293,0,False,-0.8923255059901402
AB,human,surface,other,other,True,0.0,4,False,-1.3627700895731674
AB,human,surface,other,other,False,49.56612804626641,0,False,-0.3919528327173074
AB,human,crown,other,other,False,37.286719922516944,0,False,-0.1999815336421452
AB,unknown,surface,other,other,False,99.3975478992046,0,False,-0.7905755550311698
AB,natural,surface,other,other,False,13.955765782204038,4,False,-0.3269784525695287
AB,unknown,crown,other,other,False,30.091126959244164,0,False,-1.0973343689417552
AB,natural,crown,other,other,False,71.82756977063154,0,False,-1.007175384638613
AB,natural,crown,other,other,False,39.15373587685742,0,False,1.0141098557666526
AB,human,surface,other,other,False,33.19826844172255,0,False,-0.7487508821104831
AB,human,surface,other,other,False,38.86695009853028,0,False,-1.0540160713874158
AB,human,crown,other,other,False,21.183959281659813,0,False,1.2853050751160664
AB,human,surface,other,other,False,18.934794902415433,1,False,0.2006188580344407
AB,human,unknown,other,other,False,1.2562911198856286,5,False,-0.6170641274392612
AB,human,surface,other,other,False,3.6373333652488142,2,False,0.0826819360405484
AB,human,crown,other,other,False,18.685871854885814,1,False,-0.5914941677559898
AB,natural,crown,other,other,False,35.269533396167546,0,False,1.2118880806715653
AB,natural,crown,other,other,False,62.49258121989835,0,False,1.102169015300995
AB,natural,surface,other,other,False,59.617967471442746,0,False,-1.1471861986914549
AB,human,surface,other,other,False,21.702378839635458,0,False,-0.7682115768139545
AB,natural,crown,other,other,False,19.833533932306675,1,False,-1.2322571495531225
AB,natural,crown,other,other,False,14.947397989282576,1,False,-1.203016504471668
AB,natural,crown,other,other,False,13.359174177854673,1,False,-0.600467664000862
AB,natural,crown,other,other,False,16.584595813345217,1,False,-0.8235986913888609
AB,natural,crown,other,other,False,13.064678130993086,2,False,-0.1272920805944363
AB,human,crown,other,other,False,37.927416230876474,0,False,-0.9069848175721134
AB,natural,crown,other,other,False,9.730008115104315,1,False,-0.955757258417536
AB,natural,surface,other,other,False,49.08013228162512,0,False,-0.816801564990769
AB,natural,crown,other,other,False,24.31056849388885,0,False,-0.7876572761181438
AB,natural,crown,other,other,False,14.64506617113095,1,False,-0.0675525008832782
AB,natural,crown,other,other,False,23.331040985916093,0,False,-0.7956831385842164
AB,natural,crown,other,other,False,21.177426672543444,0,False,-1.1833005955702431
AB,human,surface,other,other,False,31.900439043750858,0,False,-0.9268645110769952
AB,human,surface,other,other,False,27.17801878849936,0,False,-1.1442863240695484
AB,human,surface,other,other,False,37.93128860705857,0,False,-0.8170667464610839
AB,human,surface,other,other,False,48.315213867538155,0,False,-1.209645277864615
AB,human,surface,other,other,True,0.0,1,False,-0.8853429878782629
AB,human,surface,other,other,True,0.0,1,False,-0.7216076741489649
AB,human,surface,other,other,False,30.157097401299527,0,False,-1.17553649986718
AB,human,surface,other,other,False,32.73835380643267,0,False,-0.5991510677275803
AB,human,surface,other,other,False,162.9163202344729,0,False,0.0244685106575798
AB,human,crown,other,other,False,63.80125897365248,0,False,-0.1933718902547291
AB,human,crown,other,other,False,44.78324603465891,0,False,-1.2218557665078564
AB,human,surface,other,other,False,36.15225056675705,0,False,-1.3627700895731674
AB,human,surface,other,other,True,0.0,2,True,0.9371470401498088
AB,human,surface,other,other,False,11.91837166849312,1,False,0.120588698493096
AB,natural,surface,other,other,False,14.611284677606209,2,False,0.473792137556298
AB,natural,crown,other,other,False,13.56313119163801,1,False,-0.7403556110315576
AB,natural,crown,other,other,False,67.35204792954262,0,False,-0.0746825281089475
AB,natural,surface,other,other,False,56.42209252447698,0,False,-1.3011005953827663
AB,natural,surface,other,other,False,43.30939493593038,0,False,-1.0165608001775757
AB,natural,surface,other,other,False,90.62549333454456,0,False,-0.9836132562756944
AB,human,surface,other,other,False,14.083514061183536,1,False,-1.3627700895731674
AB,natural,surface,other,other,False,34.48896130520315,0,False,1.8719623190637784
AB,human,surface,other,other,False,8.451813513795761,3,False,0.4339924134835818
AB,human,surface,other,other,True,0.0,2,False,-1.1361049186266414
AB,human,surface,other,other,False,6.986260276126934,3,False,0.1057962300046658
AB,human,surface,other,other,True,0.0,2,False,-1.3164012655004222
AB,natural,surface,other,other,False,62.304034193072454,0,False,-1.1781139493248478
AB,natural,crown,other,other,False,80.82605640604154,0,False,1.2792486815569928
AB,natural,crown,other,other,False,60.56242439814348,0,False,0.3479780999350512
AB,natural,crown,other,other,False,64.59364644066436,0,False,-0.7139009116949249
AB,natural,surface,other,other,False,30.514434906434364,0,False,2.72503720211448
AB,natural,crown,other,other,False,56.08392323883359,0,False,0.750652357945409
AB,human,surface,other,other,True,0.0,1,False,-0.7682115768139545
AB,unknown,crown,other,other,False,52.59006949672991,0,False,0.3288820798463743
AB,natural,crown,other,other,False,26.77655207771687,0,False,-0.8032929726733858
AB,natural,crown,other,other,False,43.408871611454465,0,False,-1.0053863655409545
AB,natural,crown,other,other,False,27.91056030223729,0,False,-0.7903212560837747
AB,natural,crown,other,other,False,55.900735716647695,0,False,-0.6047182518106392
AB,natural,crown,other,other,False,7.0499625118888725,2,False,0.1365700138558682
AB,natural,crown,other,other,False,20.072715037097705,0,False,0.8845760140104432
AB,natural,crown,other,other,False,95.55411802735448,0,False,0.951335437569215
AB,natural,crown,other,other,False,97.9455931243496,0,False,0.0714017565355578
AB,natural,surface,other,other,False,56.67438882678326,0,False,-1.2559735834981514
AB,natural,crown,other,other,False,79.47314437254464,0,False,-0.993704161896729
AB,natural,crown,other,other,False,106.19031542138195,0,False,-1.0275661860260197
AB,natural,crown,other,other,False,109.81203765934742,0,False,-0.727104878797179
AB,natural,crown,other,other,False,72.1669486895228,0,False,-0.9865542826382652
AB,natural,crown,other,other,False,56.8442163443885,0,False,0.1316523797775165
AB,natural,surface,other,other,False,39.06601396994056,0,False,-0.9863809017497212
AB,natural,crown,other,other,False,7.700743360330816,1,False,-0.7099705266602109
AB,natural,crown,other,other,False,32.810446825496264,0,False,-1.0647176665378275
AB,natural,crown,other,other,False,18.243975967156707,1,True,2.740809038209689
AB,natural,crown,other,other,False,24.88798943570129,0,False,0.136012447578828
AB,natural,surface,other,other,False,21.11959245829828,0,False,0.0284487946433311
AB,natural,surface,other,other,False,29.06760571258764,0,False,1.3126276437296842
AB,human,crown,other,other,False,16.422914990183713,1,False,-1.109433577159593
AB,natural,crown,other,other,False,45.26112073612972,0,False,0.6528700589049609
AB,natural,surface,other,other,False,39.53575569911395,0,False,-0.8308762219712763
AB,natural,crown,other,other,False,45.886303027142695,0,False,-0.7787327444763931
AB,natural,crown,other,other,False,27.618324954308186,0,False,-1.2433529973065929
AB,human,surface,other,other,True,0.0,3,False,-0.8185272366135826
AB,human,surface,other,other,False,34.82448223989374,0,False,-0.4657476305714768
AB,human,crown,other,other,False,57.41109139408625,0,False,-0.5726580616740352
AB,human,crown,other,other,False,18.834676219191874,1,False,-1.2906343813304018
AB,natural,unknown,other,other,False,29.788016398853813,0,False,1.9586105288534656
AB,natural,unknown,other,other,False,98.66264757596,0,False,-1.1278297385435752
AB,natural,surface,other,other,False,17.549978073238602,1,True,1.485385077302261
AB,natural,crown,other,other,False,13.914800455920435,2,False,-0.8519629227695937
AB,natural,unknown,other,other,False,34.28567929648521,0,False,-1.1337099745037773
AB,natural,unknown,other,other,False,91.93489948612536,0,False,2.564009032314204
AB,natural,unknown,other,other,False,26.45175746721025,0,False,2.6613373755225953
AB,natural,unknown,other,other,False,50.50313952279927,0,False,0.7979194479547421
AB,natural,unknown,other,other,False,36.25771731827508,0,False,-0.5776469624934573
AB,natural,unknown,other,other,False,23.071117511709826,0,False,-1.252276337139312
AB,human,unknown,other,other,False,61.877435107285294,0,False,-0.7465046016567133
AB,natural,unknown,other,other,False,76.64684931359375,0,False,-0.6261314699872953
AB,natural,unknown,other,other,False,76.51373103304839,0,False,-0.3908168157514557
AB,natural,unknown,other,other,False,34.71274088280095,0,False,-0.2840808789858851
AB,natural,unknown,other,other,False,58.38996332444171,0,False,1.960242747522918
AB,natural,unknown,other,other,False,68.65736901382816,0,False,3.0963649577564993
AB,natural,unknown,other,other,False,32.90693378195813,0,False,0.4074670697359256
AB,natural,unknown,other,other,False,61.42908582466697,0,False,0.3631068172549688
AB,natural,unknown,other,other,False,22.993992202644037,0,False,0.6857950642942927
AB,natural,unknown,other,other,False,88.6185604898715,0,False,1.5160756385697076
AB,natural,unknown,other,other,False,76.05446643486178,0,False,1.444060930261479
AB,natural,unknown,other,other,False,31.563776317839924,0,False,1.1384677579944038
AB,natural,unknown,other,other,False,52.020932899694586,0,False,1.1492428953516451
AB,natural,unknown,other,other,False,51.25405165303681,0,False,-0.4662180524045742
AB,natural,unknown,other,other,False,75.84047561146315,0,False,0.0766665254341459
AB,natural,surface,other,other,False,65.71134559676712,0,False,0.0456160646372829
AB,unknown,unknown,other,other,True,0.0,1,False,-1.3261347643748531
AB,human,unknown,other,other,False,33.57118371052376,0,False,3.0338620527337437
AB,natural,unknown,other,other,False,27.66748826839796,0,False,1.0669556915160767
AB,natural,unknown,other,other,False,25.5031280434588,0,False,0.6455044739370952
AB,natural,unknown,other,other,False,22.520921866601995,0,False,-1.0421785977127431
AB,natural,unknown,other,other,False,11.112721708696348,1,False,3.452593382512992
AB,natural,unknown,other,other,False,24.678936039150596,0,False,1.0883370618467116
AB,natural,unknown,other,other,False,33.6052456920424,0,False,2.2590525402758237
AB,natural,unknown,other,other,False,3.7612968470847674,1,False,-0.5465542948390932
AB,natural,unknown,other,other,False,7.957904570926214,2,False,1.559754768938033
AB,natural,unknown,other,other,False,40.77075058345042,0,False,0.6064292067530161
AB,natural,unknown,other,other,False,4.43757033054055,5,False,1.3108819895736556
AB,natural,unknown,other,other,False,48.4944818916748,0,False,2.0625822543917565
AB,natural,unknown,other,other,False,41.94821046727375,0,False,-0.9764241639113352
AB,natural,unknown,other,other,False,74.25530401941087,0,False,-0.0890340790341693
AB,natural,unknown,other,other,False,68.10572646626643,0,False,0.7190303176261578
AB,natural,unknown,other,other,False,77.74217333853733,0,False,-1.3552820058828747
AB,natural,unknown,other,other,False,12.243225144126177,2,False,0.2987108614180916
AB,natural,unknown,other,other,False,1.250124907729189,2,False,2.3230136087036564
AB,natural,unknown,other,other,False,35.73032312975473,0,False,-0.8121927051281858
AB,natural,unknown,other,other,False,32.89507090865503,0,False,2.749810114836275
AB,natural,unknown,other,other,False,35.474799023745895,0,False,2.957745650574698
AB,natural,unknown,other,other,False,42.09989779924807,0,False,-0.5684504330599417
AB,natural,unknown,other,other,False,29.744026529441108,0,False,1.3193812690005429
AB,natural,unknown,other,other,False,44.91568503345132,0,False,2.6370878936999183
AB,natural,unknown,other,other,False,13.24268872549481,2,False,2.270860516034998
AB,natural,unknown,other,other,False,87.39602769030186,0,False,-0.3822943863797116
AB,natural,unknown,other,other,False,52.02349239374215,0,False,0.8056190944577363
AB,natural,unknown,other,other,False,48.30557030608091,0,False,2.431715450034158
AB,natural,unknown,other,other,False,73.60998732320103,0,False,-0.2058669780060427
AB,human,unknown,other,other,False,60.45359014147432,0,False,-1.0557722925494415
AB,natural,unknown,other,other,False,29.696896958084295,0,False,1.9177320765526176
AB,natural,unknown,other,other,False,13.437811957611798,3,False,-0.0024124939367598
AB,natural,unknown,other,other,False,88.9730027352694,0,False,2.4357799678733323
AB,natural,unknown,other,other,False,19.44558686993008,1,False,-0.903795614482455
AB,natural,unknown,other,other,False,10.40663498262508,1,False,-0.3117269789993759
AB,natural,unknown,other,other,False,22.550570951627407,0,False,-1.1512398583899244
AB,natural,unknown,other,other,False,19.21235862164984,1,False,2.248565406464086
AB,natural,unknown,other,other,False,39.81912765134954,0,False,-0.1347865813195822
AB,natural,unknown,other,other,False,74.5150081155943,0,False,-0.9740323599161969
AB,natural,unknown,other,other,False,83.65823100341878,0,False,0.7183180994881108
AB,natural,unknown,other,other,False,47.10714346127765,0,False,-0.1458775873867853
AB,natural,unknown,other,other,False,17.986656845070677,1,False,1.3711817171787375
AB,natural,unknown,other,other,False,36.714618427341414,0,False,2.549849644631222
AB,natural,unknown,other,other,False,45.003995213542375,0,False,2.093369888577904
AB,natural,unknown,other,other,False,15.61403059924791,1,False,-0.4158317745091788
AB,natural,unknown,other,other,False,15.55887452922024,1,False,-0.2209710688002283
AB,natural,unknown,other,other,False,0.6346812825213709,1,False,0.813879690339101
AB,natural,unknown,other,other,False,17.016311017190795,1,False,0.4329886589665179
AB,human,unknown,other,other,False,45.42239331510258,0,False,-0.7667550227103411
AB,natural,unknown,other,other,False,28.867922343251745,0,False,-0.8139045566612088
AB,natural,unknown,other,other,False,40.196489480156536,0,False,1.2508746281032568
AB,natural,unknown,other,other,False,25.565905233952545,0,False,-1.0156690145871825
AB,natural,unknown,other,other,False,48.04447291933787,0,False,-0.3932550143398338
AB,natural,unknown,other,other,False,18.133879630710815,1,False,-0.891589479590163
AB,natural,unknown,other,other,False,13.32263514360322,2,False,1.5761083544869476
AB,natural,unknown,other,other,False,22.92745554191203,0,False,-0.483896727894915
AB,natural,unknown,other,other,False,9.347647507020678,1,False,-0.674388314301461
AB,natural,unknown,other,other,False,5.099732549543916,2,False,-0.7772497762803905
AB,natural,unknown,other,other,False,9.897352963118148,4,False,-1.2052319928355042
AB,natural,unknown,other,other,False,36.99047416749558,0,False,-1.0036159780830358
AB,human,unknown,other,other,False,27.982971754617576,0,False,-0.0929031160929436
AB,human,unknown,other,other,False,28.440429832143455,0,False,-1.1557543893346462
AB,natural,unknown,other,other,False,12.000218625530252,3,False,-0.7958224490803909
AB,natural,unknown,other,other,False,28.495826545451273,0,False,-0.5961676002830621
AB,natural,unknown,other,other,False,23.437733349706654,0,False,-0.068174194980848
AB,natural,unknown,other,other,False,45.691161462207766,0,False,-0.589378034096604
AB,natural,unknown,other,other,False,56.35325564322404,0,False,-0.1810959780503963
AB,natural,unknown,other,other,False,40.69558359515911,0,False,1.326443195449207
AB,natural,unknown,other,other,False,55.19927791744335,0,False,0.5643758471460412
AB,natural,unknown,other,other,False,44.10699444625109,0,False,0.46805795902248
AB,natural,unknown,other,other,False,62.400857338278534,0,False,-0.251387651438837
AB,natural,unknown,other,other,False,59.9615318251768,0,False,1.7747684367695844
AB,natural,unknown,other,other,False,35.41790737733259,0,False,-0.3899397233459307
AB,human,unknown,other,other,False,29.498930357151075,0,False,-1.3423613144161657
AB,natural,unknown,other,other,False,39.483380104140515,0,False,-0.5316026262821735
AB,natural,unknown,other,other,False,36.522077634467415,0,False,0.9752076560275788
AB,natural,unknown,other,other,False,19.059673214317765,1,False,-0.875680724468112
AB,human,unknown,other,other,False,16.056116969004485,1,False,-0.8281838676681439
AB,human,unknown,other,other,False,33.573705900662816,0,False,-0.1485892170925154
AB,human,unknown,other,other,False,33.33930277621978,0,False,1.0862644173438911
AB,human,unknown,other,other,False,30.606267582795727,0,False,2.736780903585312
AB,human,unknown,other,other,False,23.091371556356812,0,False,-0.7226486899706703
AB,natural,unknown,other,other,False,30.459506332567894,0,False,-0.0790546525273452
AB,human,unknown,other,other,False,31.579127535859964,0,False,-0.991441873169473
AB,human,unknown,other,other,False,19.89163681576872,1,False,-1.263193592596584
AB,human,unknown,other,other,False,59.05592246417828,0,False,-0.3057334563486144
AB,natural,unknown,other,other,False,35.88314254728854,0,False,0.076504677673458
AB,human,unknown,other,other,False,16.009109264808593,1,False,-0.0350338677854763
AB,human,unknown,other,other,False,41.85615053983947,0,False,-0.6302633217006333
AB,natural,unknown,other,other,False,27.211700174513773,0,False,-0.336469237672058
AB,natural,unknown,other,other,False,56.26632125958309,0,False,-0.9443128723984628
AB,human,unknown,other,other,False,9.13333486187729,1,False,-0.9602521188836822
AB,natural,unknown,other,other,False,46.174121030535765,0,True,1.328480081913062
AB,human,unknown,other,other,False,5.993655702158443,1,False,1.5359410996351013
AB,human,unknown,other,other,False,25.62357020029009,0,False,-0.933858378581851
AB,human,unknown,other,other,False,37.81116039855205,0,False,-0.1344256188611826
AB,human,unknown,other,other,False,3.336954635557672,1,False,-0.0111333491705245
AB,natural,surface,other,other,False,15.00430271497863,2,False,1.2005756820660782
AB,natural,surface,other,other,False,13.44353579091131,2,False,-1.0532447960931464
AB,natural,crown,other,other,False,47.60652589584145,0,False,-0.9182457333292908
AB,natural,surface,other,other,False,102.32024383953258,0,False,-0.8687203821475602
AB,natural,crown,other,other,False,92.99924129484376,0,False,-0.7267484031660773
AB,human,surface,other,other,False,31.997730622640905,0,False,-1.24413444396524
AB,natural,surface,other,other,False,27.80584449070087,0,False,-0.5438650580830161
AB,natural,ground,other,other,False,69.29064495483958,0,False,-1.2106332577847678
AB,natural,crown,other,other,False,40.00905212476817,0,False,1.0177982617873431
AB,natural,crown,other,other,False,44.998142900492944,0,False,0.1627707629971092
AB,natural,crown,other,other,False,99.11826617306276,0,False,0.8726616335015449
AB,natural,surface,other,other,False,66.77247200356315,0,False,0.0390104103266823
AB,natural,ground,other,other,False,94.9289688534986,0,False,-0.8431809806574733
AB,human,surface,other,other,False,3.6653207506506593,1,False,-0.1609465055672119
AB,natural,unknown,other,other,False,63.82173827868251,0,False,0.6022452428602101
AB,natural,unknown,other,other,False,57.354567087255035,0,False,0.2416528278233124
AB,natural,crown,other,other,False,45.69431714497287,0,False,0.7839437222196581
AB,natural,surface,other,other,False,14.337077657639636,2,False,0.4274356389968486
AB,natural,surface,other,other,False,7.01966990151202,4,False,2.270058724633483
AB,human,surface,other,other,True,0.0,2,False,-1.1856723057647949
AB,natural,crown,other,other,False,52.87960187718207,0,False,-0.8245373613771384
AB,natural,surface,other,other,False,65.06114150679338,0,False,-1.3143590665502132
AB,natural,crown,other,other,False,77.86198739908515,0,False,0.7733223997729032
AB,natural,crown,other,other,False,70.46586584922736,0,False,-0.5795421311459368
AB,natural,surface,other,other,False,20.98673707509447,0,False,0.3138393593761375
AB,natural,crown,other,other,True,0.0,2,False,0.7968710148492245
AB,natural,crown,other,other,False,13.217549205500276,2,False,1.1657580265659544
AB,natural,crown,other,other,False,32.419830619600326,0,False,0.0036032591370393
AB,natural,crown,other,other,False,49.04057326623936,0,False,-0.4366831334480074
AB,natural,crown,other,other,False,48.34652811207164,0,False,-0.6875359786523267
AB,natural,crown,other,other,False,48.1778885213609,0,False,-0.8205242683704103
AB,natural,crown,other,other,False,39.54772790949272,0,False,0.2909611483262279
AB,natural,crown,other,other,False,47.52768854810222,0,False,-0.6427050234066876
AB,natural,crown,other,other,False,99.69062131447876,0,False,0.2385286230536461
AB,natural,surface,other,other,False,70.29653849254626,0,False,1.0196326110928224
AB,human,ground,other,other,False,64.09446428731259,0,False,-0.178953503010391
AB,human,crown,other,other,False,18.1369428156311,1,False,-0.7511360171114925
AB,natural,ground,other,other,False,19.9924426820138,0,False,-1.3574467881399097
AB,natural,surface,other,other,False,35.74947493870625,0,False,-0.3814143393456749
AB,natural,crown,other,other,False,36.56259793653719,0,False,-1.342653874405891
AB,natural,crown,other,other,False,17.957136962634216,1,False,0.6637259887753946
AB,natural,crown,other,other,False,21.59682885494319,0,False,1.4087589234900573
AB,natural,crown,other,other,False,47.18835329400005,0,False,-0.6918725996109416
AB,natural,surface,other,other,False,48.69957532084308,0,False,0.2269401114462638
AB,natural,crown,other,other,False,36.70018321343789,0,False,0.9164797595085944
AB,human,surface,other,other,True,0.0,5,False,-0.60871142409649
AB,natural,surface,other,other,False,38.11344967333745,0,False,0.4011629546028978
AB,natural,crown,other,other,False,33.109635776491295,0,False,-0.0511957277818771
AB,human,crown,other,other,False,15.671792845105829,1,False,-1.024981069844774
AB,human,surface,other,other,False,13.469501003630928,1,False,0.0182738645454849
AB,natural,crown,other,other,False,30.52559348720376,0,False,-1.0561419441383062
AB,natural,crown,other,other,False,48.472171881270896,0,False,0.028796749524249
AB,natural,crown,other,other,False,78.44075426868442,0,False,-0.8989329886178982
AB,natural,unknown,other,other,False,120.68864534391436,0,False,-0.1600221816686505
AB,human,crown,other,other,False,144.18093472737436,0,False,1.343967276310465
AB,natural,crown,other,other,False,163.90781974644054,0,False,0.8147770190818989
AB,natural,crown,other,other,False,7.7471504950554575,1,True,-0.185803984271552
AB,natural,surface,other,other,False,22.384557789452664,0,True,-0.3938509122975458
AB,human,unknown,other,other,False,18.8109834129575,1,False,-1.0131316219721862
AB,natural,surface,other,other,False,15.189661429981244,1,False,0.0418790689206082
AB,natural,surface,other,other,False,8.698504146200728,1,False,-1.0551747518681314
AB,natural,surface,other,other,False,7.8653537941267135,2,False,1.5456236756697603
AB,natural,surface,other,other,False,5.903695234595551,1,False,1.9431840168499137
AB,natural,surface,other,other,False,4.0108192856910545,1,False,-0.6112918496478988
AB,natural,surface,other,other,False,31.986403997175145,0,False,1.3648404595448946
AB,natural,surface,other,other,False,34.85924918987908,0,False,-0.1886926791395819
AB,natural,surface,other,other,False,33.163062510209066,0,False,-0.2680650752118082
AB,natural,surface,other,other,False,36.97000753196616,0,False,0.9661445929710772
AB,natural,crown,other,other,False,75.0928760055352,0,False,-0.5313367946581921
AB,natural,ground,other,other,False,59.29662782730141,0,False,2.0903357159194176
AB,natural,surface,other,other,False,105.5204860368411,0,False,0.0097275706191485
AB,natural,surface,other,other,False,87.79809452122194,0,False,-0.4889116846829537
AB,natural,surface,other,other,False,46.02904741744294,0,False,-1.2645295182082263
AB,natural,ground,other,other,False,40.88155175980071,0,False,-1.287276816860108
AB,natural,surface,other,other,False,26.574211206258273,0,False,-0.0424915814445697
AB,natural,surface,other,other,False,38.83980018213644,0,False,2.7499101852027645
AB,natural,surface,other,other,False,58.7729652999263,0,False,2.2465823385247847
AB,natural,surface,other,other,False,25.126893133360657,0,False,0.5688459246051887
AB,natural,surface,other,other,False,25.75898033016686,0,True,-0.7941465251242524
AB,natural,surface,other,other,False,62.03671999251348,0,False,0.1085311610893025
AB,natural,surface,other,other,False,16.23118115122316,1,False,0.2596401631120112
AB,natural,surface,other,other,False,69.01346933352514,0,False,1.2223018137880652
AB,natural,surface,other,other,False,100.09871176753056,0,False,0.4685055038190013
AB,natural,surface,other,other,False,117.27534774243004,0,False,1.1159967849715848
AB,natural,crown,other,other,False,29.00441319371454,0,True,0.519769550746968
